distance,time,phase
156.20289132602193,2025-06-23 09:36:35.608499756,P
155.9406779661017,2025-06-23 09:36:35.608499756,P
190.29062811565305,2025-06-23 09:36:35.608499756,P
192.1261216350947,2025-06-23 09:36:35.611385742,P
191.07726819541375,2025-06-23 09:36:35.611385742,P
191.60169491525423,2025-06-23 09:36:35.611385742,P
191.86390827517448,2025-06-23 09:36:35.611385742,P
155.67846460618145,2025-06-23 09:36:35.611385742,P
155.15403788634097,2025-06-23 09:36:35.611385742,P
155.41625124626123,2025-06-23 09:36:35.611385742,P
60.49501495513459,2025-06-23 09:36:35.611385742,P
154.89182452642075,2025-06-23 09:36:35.611385742,P
154.6296111665005,2025-06-23 09:36:35.611385742,P
60.75722831505483,2025-06-23 09:36:35.614271729,P
154.6296111665005,2025-06-23 09:36:35.614271729,P
