distance,time,phase
74.16121973063859,2025-06-23 10:11:18.930509766,P
179.12211670074504,2025-06-23 10:11:18.931253174,P
179.21989117393562,2025-06-23 10:11:18.931253174,P
207.57448839920892,2025-06-23 10:11:18.931253174,P
179.02434222755443,2025-06-23 10:11:18.931253174,P
178.92656775436384,2025-06-23 10:11:18.931253174,P
74.40565591361508,2025-06-23 10:11:18.931253174,P
74.35676867701979,2025-06-23 10:11:18.931253174,P
179.17100393734034,2025-06-23 10:11:18.931253174,P
207.5256011626136,2025-06-23 10:11:18.931253174,P
207.37893945282772,2025-06-23 10:11:18.931253174,P
207.42782668942303,2025-06-23 10:11:18.931253174,P
207.33005221623242,2025-06-23 10:11:18.931253174,P
207.2322777430418,2025-06-23 10:11:18.931253174,P
207.18339050644653,2025-06-23 10:11:18.931253174,P
55.68184429761562,2025-06-23 10:11:18.931253174,P
55.779618770806216,2025-06-23 10:11:18.931253174,P
207.62337563580422,2025-06-23 10:11:18.931253174,P
55.486295351234425,2025-06-23 10:11:18.931996582,P
178.77990604457796,2025-06-23 10:11:18.931996582,P
207.6722628723995,2025-06-23 10:11:18.931996582,P
74.45454315021038,2025-06-23 10:11:18.931996582,P
207.7700373455901,2025-06-23 10:11:18.931996582,P
207.8678118187807,2025-06-23 10:11:18.931996582,P
178.63324433479204,2025-06-23 10:11:18.931996582,P
178.63324433479204,2025-06-23 10:11:18.932739990,P
55.192971931662626,2025-06-23 10:11:18.932739990,P
178.58435709819676,2025-06-23 10:11:18.932739990,P
178.53546986160146,2025-06-23 10:11:18.932739990,P
178.43769538841084,2025-06-23 10:11:18.932739990,P
178.29103367862496,2025-06-23 10:11:18.932739990,P
74.60120485999627,2025-06-23 10:11:18.932739990,P
55.33963364144853,2025-06-23 10:11:18.932739990,P
55.09519745847203,2025-06-23 10:11:18.932739990,P
55.04631022187673,2025-06-23 10:11:18.932739990,P
55.24185916825793,2025-06-23 10:11:18.932739990,P
208.1122480017572,2025-06-23 10:11:18.932739990,P
208.0633607651619,2025-06-23 10:11:18.932739990,P
207.916699055376,2025-06-23 10:11:18.932739990,P
207.9655862919713,2025-06-23 10:11:18.932739990,P
208.0144735285666,2025-06-23 10:11:18.932739990,P
177.89993578586257,2025-06-23 10:11:18.933483398,P
177.94882302245787,2025-06-23 10:11:18.933483398,P
178.09548473224376,2025-06-23 10:11:18.933483398,P
54.80187403890024,2025-06-23 10:11:18.933483398,P
54.899648512090835,2025-06-23 10:11:18.933483398,P
208.1611352383525,2025-06-23 10:11:18.933483398,P
74.84564104297277,2025-06-23 10:11:18.933483398,P
74.79675380637747,2025-06-23 10:11:18.933483398,P
74.74786656978218,2025-06-23 10:11:18.933483398,P
74.65009209659158,2025-06-23 10:11:18.933483398,P
177.85104854926726,2025-06-23 10:11:18.934226562,P
177.75327407607668,2025-06-23 10:11:18.934226562,P
177.60661236629076,2025-06-23 10:11:18.934226562,P
54.557437855923745,2025-06-23 10:11:18.934226562,P
208.25890971154308,2025-06-23 10:11:18.934226562,P
54.45966338273315,2025-06-23 10:11:18.934226562,P
75.18785169913986,2025-06-23 10:11:18.934226562,P
75.13896446254456,2025-06-23 10:11:18.934226562,P
75.09007722594926,2025-06-23 10:11:18.934226562,P
75.04118998935397,2025-06-23 10:11:18.934226562,P
74.99230275275866,2025-06-23 10:11:18.934226562,P
74.94341551616337,2025-06-23 10:11:18.934226562,P
54.60632509251904,2025-06-23 10:11:18.934226562,P
208.3077969481384,2025-06-23 10:11:18.934226562,P
177.31328894671898,2025-06-23 10:11:18.934969971,P
177.41106341990957,2025-06-23 10:11:18.934969971,P
54.31300167294725,2025-06-23 10:11:18.934969971,P
54.26411443635195,2025-06-23 10:11:18.934969971,P
54.215227199756654,2025-06-23 10:11:18.934969971,P
54.11745272656606,2025-06-23 10:11:18.934969971,P
208.50334589451958,2025-06-23 10:11:18.934969971,P
208.45445865792428,2025-06-23 10:11:18.934969971,P
75.28562617233045,2025-06-23 10:11:18.934969971,P
75.33451340892576,2025-06-23 10:11:18.934969971,P
75.43228788211636,2025-06-23 10:11:18.934969971,P
75.53006235530695,2025-06-23 10:11:18.934969971,P
75.57894959190226,2025-06-23 10:11:18.934969971,P
75.62783682849755,2025-06-23 10:11:18.934969971,P
75.72561130168815,2025-06-23 10:11:18.934969971,P
208.405571421329,2025-06-23 10:11:18.934969971,P
75.77449853828345,2025-06-23 10:11:18.934969971,P
208.5522331311149,2025-06-23 10:11:18.934969971,P
76.06782195785524,2025-06-23 10:11:18.935713379,P
53.97079101678016,2025-06-23 10:11:18.935713379,P
54.01967825337546,2025-06-23 10:11:18.935713379,P
54.06856548997076,2025-06-23 10:11:18.935713379,P
76.16559643104584,2025-06-23 10:11:18.935713379,P
208.69889484090078,2025-06-23 10:11:18.935713379,P
208.6011203677102,2025-06-23 10:11:18.935713379,P
75.82338577487874,2025-06-23 10:11:18.935713379,P
75.92116024806934,2025-06-23 10:11:18.935713379,P
76.01893472125994,2025-06-23 10:11:18.935713379,P
208.7966693140914,2025-06-23 10:11:18.936456787,P
76.31225814083173,2025-06-23 10:11:18.936456787,P
76.26337090423644,2025-06-23 10:11:18.936456787,P
53.77524207039896,2025-06-23 10:11:18.936456787,P
53.87301654358956,2025-06-23 10:11:18.936456787,P
208.94333102387728,2025-06-23 10:11:18.936456787,P
208.74778207749608,2025-06-23 10:11:18.936456787,P
53.82412930699426,2025-06-23 10:11:18.936456787,P
208.89444378728197,2025-06-23 10:11:18.936456787,P
177.1177400003378,2025-06-23 10:11:18.936456787,P
177.06885276374248,2025-06-23 10:11:18.936456787,P
176.9710782905519,2025-06-23 10:11:18.936456787,P
176.82441658076598,2025-06-23 10:11:18.936456787,P
175.7977846122647,2025-06-23 10:11:18.937200195,P
53.67746759720836,2025-06-23 10:11:18.937200195,P
176.0422207952412,2025-06-23 10:11:18.937200195,P
176.13999526843182,2025-06-23 10:11:18.937200195,P
176.2377697416224,2025-06-23 10:11:18.937200195,P
176.2866569782177,2025-06-23 10:11:18.937200195,P
176.38443145140832,2025-06-23 10:11:18.937200195,P
176.6777548709801,2025-06-23 10:11:18.937200195,P
176.5310931611942,2025-06-23 10:11:18.937200195,P
175.94444632205062,2025-06-23 10:11:18.937200195,P
176.7755293441707,2025-06-23 10:11:18.937200195,P
175.84667184886,2025-06-23 10:11:18.937200195,P
209.33442891663967,2025-06-23 10:11:18.937200195,P
209.28554168004436,2025-06-23 10:11:18.937200195,P
176.4822059245989,2025-06-23 10:11:18.937200195,P
209.23665444344905,2025-06-23 10:11:18.937200195,P
209.08999273366317,2025-06-23 10:11:18.937200195,P
76.70335603359413,2025-06-23 10:11:18.937200195,P
175.65112290247882,2025-06-23 10:11:18.937200195,P
175.6022356658835,2025-06-23 10:11:18.937200195,P
76.41003261402233,2025-06-23 10:11:18.937200195,P
76.50780708721292,2025-06-23 10:11:18.937200195,P
76.60558156040352,2025-06-23 10:11:18.937200195,P
209.72552680940206,2025-06-23 10:11:18.937943359,P
76.85001774338002,2025-06-23 10:11:18.937943359,P
53.628580360613064,2025-06-23 10:11:18.937943359,P
175.35779948290704,2025-06-23 10:11:18.937943359,P
209.57886509961617,2025-06-23 10:11:18.937943359,P
209.33442891663967,2025-06-23 10:11:18.937943359,P
175.50446119269293,2025-06-23 10:11:18.937943359,P
209.38331615323497,2025-06-23 10:11:18.937943359,P
209.43220338983028,2025-06-23 10:11:18.937943359,P
209.48109062642556,2025-06-23 10:11:18.937943359,P
175.45557395609762,2025-06-23 10:11:18.937943359,P
175.16225053652585,2025-06-23 10:11:18.938686768,P
175.26002500971643,2025-06-23 10:11:18.938686768,P
175.21113777312112,2025-06-23 10:11:18.938686768,P
209.92107575578325,2025-06-23 10:11:18.938686768,P
53.48191865082717,2025-06-23 10:11:18.938686768,P
76.99667945316592,2025-06-23 10:11:18.938686768,P
53.579693124017766,2025-06-23 10:11:18.938686768,P
77.19222839954712,2025-06-23 10:11:18.938686768,P
209.77441404599736,2025-06-23 10:11:18.938686768,P
210.16551193875975,2025-06-23 10:11:18.939430176,P
210.26328641195033,2025-06-23 10:11:18.939430176,P
210.31217364854564,2025-06-23 10:11:18.939430176,P
210.06773746556914,2025-06-23 10:11:18.939430176,P
77.4366645825236,2025-06-23 10:11:18.939430176,P
77.29000287273772,2025-06-23 10:11:18.939430176,P
53.286369704445974,2025-06-23 10:11:18.939430176,P
53.43303141423187,2025-06-23 10:11:18.939430176,P
53.38414417763657,2025-06-23 10:11:18.939430176,P
53.33525694104127,2025-06-23 10:11:18.939430176,P
175.11336329993054,2025-06-23 10:11:18.939430176,P
175.06447606333523,2025-06-23 10:11:18.939430176,P
53.18859523125538,2025-06-23 10:11:18.940173584,P
77.6322135289048,2025-06-23 10:11:18.940173584,P
77.58332629230951,2025-06-23 10:11:18.940173584,P
210.40994812173625,2025-06-23 10:11:18.940173584,P
174.96670159014465,2025-06-23 10:11:18.940173584,P
174.86892711695404,2025-06-23 10:11:18.940173584,P
210.55660983152214,2025-06-23 10:11:18.940173584,P
210.50772259492683,2025-06-23 10:11:18.940173584,P
53.13970799466008,2025-06-23 10:11:18.940173584,P
53.09082075806478,2025-06-23 10:11:18.940916992,P
77.7788752386907,2025-06-23 10:11:18.940916992,P
77.7299880020954,2025-06-23 10:11:18.940916992,P
174.13561856802457,2025-06-23 10:11:18.940916992,P
174.18450580461987,2025-06-23 10:11:18.940916992,P
