0051        508442.3       4546256.4
0052        508443.2       4546255.9
0053        508444.1       4546255.4
0054        508445.0       4546254.9
0055        508445.9       4546254.5
0056        508446.8       4546254.0
0057        508447.7       4546253.5
0058        508448.6       4546253.1
0059        508449.5       4546252.6
0060        508450.4       4546252.2
0061        508451.3       4546251.7
0062        508452.3       4546251.3
0063        508453.2       4546250.8
0064        508454.1       4546250.4
0065        508455.0       4546249.9
0066        508455.9       4546249.5
0067        508456.8       4546249.1
0068        508457.8       4546248.6
0069        508458.7       4546248.2
0070        508459.6       4546247.7
0071        508460.5       4546247.2
0072        508461.4       4546246.8
0073        508462.3       4546246.3
0074        508463.2       4546245.9
0075        508464.1       4546245.5
0076        508465.1       4546245.1
0077        508466.0       4546244.6
0078        508466.9       4546244.2
0079        508467.8       4546243.7
0080        508468.7       4546243.3
0081        508469.6       4546242.9
0082        508470.5       4546242.5
0083        508471.5       4546241.9
0084        508472.5       4546241.3
0085        508473.2       4546241.3
0086        508473.6       4546242.2
0087        508474.0       4546243.4
0088        508474.4       4546244.4
0089        508474.9       4546245.2
0090        508475.4       4546246.0
0091        508475.9       4546246.9
0092        508476.4       4546247.8
0093        508476.8       4546248.8
0094        508477.3       4546249.7
0095        508477.7       4546250.6
0096        508478.2       4546251.5
0097        508478.7       4546252.4
0098        508479.1       4546253.3
0099        508479.6       4546254.2
0100        508480.0       4546255.1
0101        508480.4       4546256.1
0102        508480.9       4546257.0
0103        508481.3       4546257.9
0104        508481.8       4546258.8
0105        508482.3       4546259.7
0106        508482.8       4546260.6
0107        508483.3       4546261.5
0108        508483.7       4546262.4
0109        508484.2       4546263.3
0110        508484.6       4546264.2
0111        508485.1       4546265.1
0112        508485.5       4546266.0
0113        508486.0       4546267.0
0114        508486.4       4546267.9
0115        508486.9       4546268.8
0116        508487.4       4546269.7
0117        508487.9       4546270.6
0118        508488.4       4546271.4
0119        508488.8       4546272.3
0120        508489.3       4546273.3
0121        508489.9       4546274.3
0122        508489.9       4546274.9
0123        508489.0       4546274.6
0124        508487.7       4546274.1
0125        508486.7       4546273.7
0126        508485.8       4546273.4
0127        508484.9       4546273.1
0128        508483.9       4546272.8
0129        508482.9       4546272.4
0130        508482.0       4546272.1
0131        508481.0       4546271.8
0132        508480.0       4546271.4
0133        508479.1       4546271.1
0134        508478.1       4546270.8
0135        508477.1       4546270.5
0136        508476.2       4546270.2
0137        508475.2       4546269.9
0138        508474.2       4546269.5
0139        508473.3       4546269.2
0140        508472.3       4546268.8
0141        508471.4       4546268.5
0142        508470.4       4546268.2
0143        508469.4       4546267.9
0144        508468.5       4546267.5
0145        508467.5       4546267.2
0146        508466.5       4546266.8
0147        508465.6       4546266.5
0148        508464.6       4546266.2
0149        508463.7       4546265.9
0150        508462.7       4546265.6
0151        508461.7       4546265.2
0152        508460.8       4546264.9
0153        508459.8       4546264.5
0154        508458.9       4546264.2
0155        508457.9       4546263.9
0156        508456.9       4546263.6
0157        508455.9       4546263.3
0158        508455.0       4546263.0
0159        508454.0       4546262.7
0160        508453.0       4546262.3
0161        508452.1       4546262.0
0162        508451.1       4546261.7
0163        508450.1       4546261.4
0164        508449.2       4546261.1
0165        508448.2       4546260.7
0166        508447.2       4546260.4
0167        508446.3       4546260.1
0168        508445.3       4546259.8
0169        508444.3       4546259.4
0170        508443.4       4546259.1
0171        508442.5       4546258.8
0172        508441.4       4546258.6
0173        508440.2       4546258.3
0174        508439.4       4546257.9
0175        508439.4       4546257.0
0176        508439.9       4546256.0
0177        508440.3       4546255.0
0178        508440.5       4546254.1
0179        508440.8       4546253.1
0180        508441.1       4546252.1
0181        508441.4       4546251.2
0182        508441.8       4546250.2
0183        508442.1       4546249.3
0184        508442.5       4546248.3
0185        508442.8       4546247.3
0186        508443.1       4546246.3
0187        508443.4       4546245.4
0188        508443.7       4546244.4
0189        508444.0       4546243.4
0190        508444.3       4546242.5
0191        508444.7       4546241.5
0192        508445.0       4546240.6
0193        508445.3       4546239.6
0194        508445.6       4546238.6
0195        508445.9       4546237.6
0196        508446.2       4546236.7
0197        508446.5       4546235.7
0198        508446.9       4546234.7
0199        508447.2       4546233.8
0200        508447.6       4546232.8
0201        508447.9       4546231.9
0202        508448.2       4546230.9
0203        508448.5       4546229.9
0204        508448.9       4546229.0
0205        508449.2       4546228.0
0206        508449.5       4546227.0
0207        508449.9       4546226.1
0208        508450.2       4546225.1
0209        508450.4       4546224.1
0210        508450.7       4546223.2
0211        508451.1       4546222.2
0212        508451.4       4546221.2
0213        508451.7       4546220.3
0214        508452.0       4546219.3
0215        508452.3       4546218.3
0216        508452.6       4546217.3
0217        508452.9       4546216.4
0218        508453.3       4546215.4
0219        508453.6       4546214.5
0220        508454.0       4546213.5
0221        508454.3       4546212.5
0222        508454.6       4546211.6
