14 40.601340456157466 15.719236499418162
15 40.601347304859175 15.71912337336408
16 40.601351744735126 15.719010119686196
17 40.60135618461108 15.71889686600831
18 40.60135593312737 15.718783486951056
19 40.60135568138171 15.718669989790616
20 40.601357328694014 15.718556675572147
21 40.60136243851668 15.718443479589112
22 40.601367548339354 15.718330283606077
23 40.60137266348476 15.71821696971056
24 40.601377250476 15.718103740512769
25 40.60138154017094 15.717990492428155
26 40.60138559008021 15.717877235205961
27 40.60138561694684 15.71776370653951
28 40.60138564378552 15.717650296009026
29 40.6013856706242 15.717536885478545
30 40.60139394514249 15.717423997572261
31 40.60140241310316 15.717311121923688
32 40.601405369302874 15.71719797095038
33 40.60140605416582 15.717084534992436
34 40.60141036767889 15.716971279448776
35 40.601414681191955 15.716858023905116
36 40.60141899470503 15.716744768361457
37 40.601423308218095 15.716631512817797
38 40.60143514851381 15.716519435699148
39 40.60145340294931 15.716408582749223
40 40.60147165738482 15.716297729799297
41 40.60149251810211 15.716187774030393
42 40.601518263646945 15.716079499804366
43 40.60154400919178 15.715971225578336
44 40.60156975473661 15.715862951352308
45 40.60159655516132 15.715755182339413
46 40.601629432288476 15.715650323638789
47 40.60166234366263 15.715545355710352
48 40.601698799815665 15.71544258894791
49 40.601736930558786 15.715340800982233
50 40.601775061301915 15.715239013016555
51 40.601813192045036 15.715137225050876
52 40.601851322788164 15.715035437085199
53 40.60188945353129 15.714933649119521
54 40.60192856646542 15.714832516228636
55 40.6019677638413 15.714731439656399
56 40.602006961217185 15.714630363084162
57 40.60204615859307 15.714529286511924
58 40.60208535596896 15.714428209939687
59 40.60212459417544 15.714327028079355
60 40.602164488319175 15.714226427349386
61 40.60220575658403 15.714126765045195
62 40.60224702484888 15.714027102741005
63 40.60228829311373 15.713927440436814
64 40.60232956137858 15.713827778132623
65 40.60236889508176 15.71372683391178
66 40.602405971068485 15.713624393639222
67 40.60244304705521 15.713521953366666
68 40.602480123041936 15.713419513094108
69 40.60251723764948 15.713316966112934
70 40.602554313636205 15.713214525840376
71 40.60258418367256 15.713108155140699
72 40.60261360732262 15.713001540963234
73 40.602642955202015 15.712894770780508
74 40.60266670310334 15.712785759332403
75 40.60269045100466 15.7126767478843
76 40.60270469063103 15.712564983809873
77 40.6027083190578 15.712451680101111
78 40.60270918672344 15.712339912980353
79 40.60272443119429 15.7122282455768
80 40.602736475621406 15.71211599584311
81 40.60274595791033 15.712003291369674
82 40.60275288746851 15.711890161187613
83 40.60276139751502 15.711777461260693
84 40.602775487228215 15.71166562122384
85 40.602786768955156 15.711553081355346
86 40.60279811311137 15.711440682919651
87 40.60280969431836 15.711328241274062
88 40.602822033444816 15.71121603906179
89 40.6028350291085 15.711103839079607
90 40.60284955121553 15.710992056116595
91 40.60286117416332 15.71087968954109
92 40.60287232270324 15.71076722746536
93 40.6028834067056 15.710654778685397
94 40.60289448546672 15.710542216229694
95 40.60290514459619 15.710429693181878
96 40.60291544212531 15.710317101267815
97 40.60292591614816 15.710204535475029
98 40.602936569140596 15.71009187729916
99 40.60294708321574 15.709979322184761
100 40.60295757134003 15.709866764194011
101 40.60296845542229 15.709754274047713
102 40.60297978348177 15.709641740853757
103 40.602991148790416 15.709529335623166
104 40.60300271024684 15.70941697384565
105 40.60301428374645 15.709304495024616
106 40.60302546683877 15.7091920515218
107 40.603036303286146 15.709079533144907
108 40.60304713973352 15.708967014768014
109 40.6030576878339 15.708854456166344
110 40.603068206105284 15.708741893403491
